names,scores,logfoldchanges,pvals,pvals_adj
AUNIP,4.54608,1.2633355,5.465421161648716e-06,1.9445052874897228e-05
SLC23A1,4.545445,1.0655463,5.481934306781699e-06,1.9501743908008153e-05
SOD3,4.545394,0.8043181,5.4832542316790665e-06,1.9504379452045023e-05
AL135925.1,4.5430403,0.752438,5.5448671600561764e-06,1.9719376590118483e-05
DHODH,4.5400763,0.4775844,5.6233916610778656e-06,1.999019292120577e-05
ADGRL4,4.539253,0.4782593,5.6453817112563634e-06,2.0064128605944585e-05
AC012615.1,4.5388756,0.7735206,5.655499302521389e-06,2.0097966607673078e-05
PRRG2,4.5368996,0.7252289,5.7087214956061595e-06,2.028068319955771e-05
AC106729.1,4.5340776,1.4280306,5.78557278855322e-06,2.0549368624280242e-05
AC008686.1,4.5329514,1.239094,5.8165206896798135e-06,2.065493409275651e-05
AC093512.2,4.530272,0.93511915,5.89077596242275e-06,2.09164153453851e-05
GTF3C6,4.5293393,0.22630274,5.916837683805628e-06,2.10067383647034e-05
CCNT2,4.5278077,0.083532885,5.9598790267073405e-06,2.1152860419131363e-05
AL353693.1,4.5226564,1.526966,6.106827928770903e-06,2.1667563288408465e-05
ABI1,4.517707,0.07052615,6.251293904879148e-06,2.2175469331662923e-05
IFRD2,4.517589,0.3294943,6.254770757887412e-06,2.2183130321908373e-05
CCND3,4.5174084,0.18268055,6.260112500963895e-06,2.2199737761367225e-05
TNFRSF18,4.517151,1.3495705,6.267728489203645e-06,2.222440582938806e-05
ATF7IP,4.516639,0.05262315,6.282882090117689e-06,2.2275793111509897e-05
TTC23,4.51544,0.1111312,6.318541446123738e-06,2.2399864539347413e-05
TBCC,4.5151343,0.51488245,6.32766503589264e-06,2.2427487502781847e-05
ZNF830,4.5134873,0.39241463,6.37703149435592e-06,2.260008152282156e-05
AL109615.4,4.512418,0.59597516,6.4092793327787746e-06,2.2709588311240763e-05
TMEM126A,4.511617,0.3777106,6.433519652284814e-06,2.2793079723178404e-05
NT5C1B,4.509563,1.9782404,6.496128951528624e-06,2.300521662762981e-05
THAP7-AS1,4.5071836,0.85047275,6.5693749772968e-06,2.3254827954315376e-05
RCE1,4.5070515,0.63112754,6.573468269563163e-06,2.3266872452230605e-05
AJ011931.2,4.50483,0.6038888,6.64261166599883e-06,2.35066659102934e-05
MFSD3,4.502879,0.80642855,6.703901641247994e-06,2.372106472113824e-05
PXYLP1,4.5021286,0.2651409,6.727625441510873e-06,2.3802508416068194e-05
NCOA7,4.49853,0.19100879,6.8425019319966025e-06,2.4201317869737433e-05
MAT2B,4.4962816,0.24996352,6.915220078294916e-06,2.4455947362151338e-05
SMDT1,4.496191,0.29828525,6.918162667671741e-06,2.4463785298952188e-05
AC090912.1,4.492728,0.38508445,7.031646930369124e-06,2.4862474481282054e-05
LINC02069,4.491528,1.5604128,7.071396054508883e-06,2.4995147644870207e-05
AL035693.1,4.491364,1.6108725,7.076853099812431e-06,2.501181176368125e-05
AC027130.1,4.489695,2.1441004,7.13252319792575e-06,2.5200634254960153e-05
GSDMD,4.488942,0.2734658,7.15777287244669e-06,2.528454178183004e-05
EXOSC7,4.4882016,0.18653376,7.182688774571219e-06,2.536723532610966e-05
AC097515.1,4.4828653,0.576306,7.364739780621666e-06,2.599928364855874e-05
ARG1,4.4826927,1.3701817,7.370704005888599e-06,2.601761185562144e-05
DECR2,4.4812365,0.45286083,7.4211791493732e-06,2.6187549094728977e-05
CHD2,4.4797673,0.042432852,7.472440201719485e-06,2.6362913048529977e-05
ART3,4.476851,2.22667,7.575216349456014e-06,2.671431651998508e-05
GLYCTK,4.4746857,0.575633,7.652381373330923e-06,2.6977968329132528e-05
SLC25A4,4.472137,0.6301961,7.744175587751008e-06,2.7293012676219467e-05
CCDC91,4.4709277,0.056956213,7.788095132963177e-06,2.7444927837253165e-05
AL109935.1,4.4660172,1.2836528,7.96891550562247e-06,2.807331995192721e-05
KIAA1522,4.4659,0.15986723,7.97328320218956e-06,2.8085769171318634e-05
CENPL,4.465325,0.46292898,7.99473802330572e-06,2.815839863023981e-05
ZNF93,4.462397,0.21653672,8.104782484926006e-06,2.8537035715793202e-05
MALT1,4.460844,0.13345651,8.163748006371584e-06,2.8738645521593615e-05
SLC12A9-AS1,4.459393,0.77457285,8.219211972342203e-06,2.8930870274054768e-05
AC036108.1,4.459066,1.2068546,8.231763687114479e-06,2.8968996396342063e-05
GNPTG,4.453119,0.20983773,8.463186986307114e-06,2.9767863833834194e-05
AC016705.1,4.4521656,1.7749444,8.500859881066236e-06,2.9897249923156828e-05
ORC5,4.450041,0.10950127,8.585398968327434e-06,3.0188266839044228e-05
TNFSF10,4.449894,0.25827688,8.591263918286373e-06,3.020573604339474e-05
ILRUN,4.4490294,0.09557045,8.62592708298486e-06,3.031811290922426e-05
CEP72,4.448746,0.5420067,8.637309833267573e-06,3.0354953026306178e-05
STUB1,4.448512,0.20862629,8.646719782566854e-06,3.0384852969892203e-05
TMEM182,4.4456105,0.30145624,8.764259143191377e-06,3.0781832790508024e-05
ACOT2,4.4437556,0.52835137,8.840193828558637e-06,3.104205676954879e-05
MS4A4A,4.4436345,1.0314505,8.845190022922183e-06,3.105636300970134e-05
KIAA0556,4.441439,0.086663835,8.935918038034826e-06,3.135530694417013e-05
ADGRG3,4.4356604,1.469162,9.179055055647591e-06,3.2201742775161147e-05
AL161896.1,4.4345636,1.5873682,9.225906261748804e-06,3.235936423078446e-05
TAP2,4.434204,0.31852114,9.241297747213336e-06,3.2406599762794334e-05
EEF1AKNMT,4.4319158,0.37629527,9.339960430487327e-06,3.2738947572033944e-05
HAUS2,4.4314785,0.2980884,9.358913743926097e-06,3.280197010644316e-05
BAALC,4.4308286,0.3511579,9.387179374449698e-06,3.289761478412389e-05
ZAP70,4.4303102,1.055292,9.409759571567095e-06,3.297331688405357e-05
NCF2,4.4283357,0.80940855,9.496307995332016e-06,3.326621382202527e-05
CSTF2,4.425965,0.46480715,9.601216041180784e-06,3.3626719215873055e-05
FLOT1,4.4243364,0.13412426,9.673924750426632e-06,3.387784710375024e-05
AP002449.1,4.424057,1.4530494,9.686440813608199e-06,3.391462572598247e-05
AC021231.1,4.4238257,0.11526998,9.69683255719929e-06,3.394748094705192e-05
TNFAIP8L1,4.420685,0.36470246,9.838855870334812e-06,3.443752919303929e-05
DISP1,4.413947,0.11564209,1.015027628488813e-05,3.5509099068093276e-05
PRR15,4.4132915,0.26799932,1.0181068111682967e-05,3.560942223652188e-05
TMEM67,4.411097,0.13912414,1.028482728792881e-05,3.596112869428197e-05
AC008969.1,4.4103465,0.26537487,1.0320540351969242e-05,3.6074781415599504e-05
PTCD3,4.3989854,0.09692488,1.0875817888542439e-05,3.79644831715086e-05
RALA,4.3986783,0.09780436,1.0891202185335283e-05,3.8014245803778555e-05
AC027312.1,4.3964553,1.1031601,1.100329953443193e-05,3.8397548168124355e-05
AATK,4.3954,0.56344867,1.1056881908733826e-05,3.858053418108078e-05
BLNK,4.395036,0.19316004,1.1075432093417808e-05,3.86372556986534e-05
ANO5,4.3943186,0.79724115,1.1112063796175799e-05,3.876103280683443e-05
WIPI1,4.3917556,0.11455614,1.1243899339763623e-05,3.921277879083851e-05
NDUFA4,4.391326,0.083542,1.1266149632523106e-05,3.928630830548124e-05
AC011313.1,4.388146,1.0809333,1.1432109068135091e-05,3.986090037607931e-05
INTS7,4.3878603,0.13733199,1.1447121091274974e-05,3.9909112161921515e-05
PTPN22,4.387535,0.46004725,1.1464238796532375e-05,3.9964654434361776e-05
AL157400.3,4.3872356,0.65770745,1.1480028047361305e-05,4.0015554661204955e-05
CIITA,4.3868237,0.4201144,1.1501803770277588e-05,4.0083161364768724e-05
FCHO2,4.3841057,0.0718216,1.1646326138931701e-05,4.0574219798458576e-05
SHISA8,4.383628,2.5328612,1.1671899853776906e-05,4.0650701155507575e-05
LINC00534,4.378016,0.5370193,1.1976444914574792e-05,4.1694120683484044e-05
OAZ1,4.375238,0.11635808,1.212999870364853e-05,4.221996655330058e-05
AL121830.1,4.3751106,1.4251932,1.2137087237026851e-05,4.224027405636892e-05
NR2C2AP,4.3741555,0.7034467,1.219035066230693e-05,4.2421261598080586e-05
YAP1,4.3719697,0.041307893,1.231306484032527e-05,4.283501858622555e-05
NCKAP5-AS2,4.3699846,2.4724243,1.2425525626987574e-05,4.322178603410053e-05
RNF126,4.3664165,0.35420954,1.2630156313514296e-05,4.3906380942490297e-05
CCDC74B,4.3638806,0.52205914,1.2777543549458272e-05,4.440499606199479e-05
AC009120.4,4.3599515,1.7183622,1.3009119716623849e-05,4.520045082477042e-05
AC048341.2,4.3596315,0.6867162,1.3028169312029596e-05,4.5261969960575644e-05
SFTPD,4.354493,1.1516517,1.3337503012882215e-05,4.632708842733822e-05
LINC00899,4.3543234,0.6092563,1.3347856910044949e-05,4.63582714419606e-05
CU634019.5,4.352724,1.568315,1.3445642411262306e-05,4.668826058723062e-05
ZNF141,4.352123,0.13040194,1.3482568771026195e-05,4.6797184804792284e-05
NEMP1,4.3498034,0.20961711,1.3625946303817786e-05,4.727535263753509e-05
AC025262.4,4.3495464,2.0628226,1.3641934219372477e-05,4.732594792222719e-05
NBPF11,4.346872,0.17259192,1.380928963206674e-05,4.789666289643414e-05
AC008403.3,4.3458014,1.0623735,1.3876819727220978e-05,4.812593101856024e-05
KIAA0040,4.3454456,0.30684823,1.3899326970806504e-05,4.8199025124133084e-05
CYB561,4.345248,0.18235125,1.3911830540181181e-05,4.823741777376802e-05
ABHD12B,4.3445606,1.140007,1.3955467754885017e-05,4.838374317241762e-05
LINC01358,4.339811,0.76815724,1.426054311470664e-05,4.942617958320117e-05
NUDT1,4.3387346,0.6184965,1.4330556528650606e-05,4.9658621913375485e-05
SMPDL3B,4.3363194,0.70649815,1.4488822357224613e-05,5.019155760938388e-05
WDR54,4.3329005,0.5106439,1.4715765962892873e-05,5.096200176456485e-05
FRRS1,4.3324666,0.29725662,1.4744804517404166e-05,5.1057315282739494e-05
AC092611.1,4.331429,2.3442574,1.4814469057482633e-05,5.1287999464912124e-05
AL499604.1,4.32927,0.92234105,1.49604585278115e-05,5.178277300727026e-05
FGD6,4.325887,0.13420151,1.5191899338567758e-05,5.256225511264912e-05
LCORL,4.325698,0.06064125,1.5204955009512911e-05,5.2602022866722874e-05
AC022215.2,4.3254104,1.6401647,1.5224812982067461e-05,5.266531281318643e-05
PTGIR,4.3245406,1.854963,1.528500629988964e-05,5.2868102504917114e-05
LINC00471,4.324421,1.0867451,1.5293312880719706e-05,5.289140203803277e-05
NANS,4.3239136,0.21146396,1.5328524217957308e-05,5.300773641778625e-05
GPANK1,4.323276,0.44355494,1.5372913858403137e-05,5.3155783243890205e-05
TEX53,4.3229537,1.5105811,1.539539837728256e-05,5.3228064888486056e-05
AC004148.1,4.3225694,0.9941007,1.54222552808422e-05,5.330450511742709e-05
NVL,4.3221555,0.085454255,1.545121413155752e-05,5.339911700996515e-05
PAK6,4.3208923,0.6568563,1.5539965279664974e-05,5.369482053238364e-05
STRIP2,4.3189154,0.726894,1.5679776101869467e-05,5.416123665912905e-05
POLK,4.318554,0.060723048,1.5705492437266636e-05,5.424450330927142e-05
NSL1,4.3184595,0.12543789,1.5712205287574908e-05,5.4262124320321754e-05
TMC8,4.3150587,0.6169205,1.5956043226689014e-05,5.509292136969137e-05
ANKIB1,4.312689,0.042919397,1.6128116091631932e-05,5.5681345448785026e-05
MARCH5,4.311786,0.110119015,1.6194098713571806e-05,5.590341630322083e-05
RMST,4.305779,0.6226224,1.663992218911364e-05,5.7424780653045656e-05
AL358115.1,4.303002,0.9858,1.6849945042060528e-05,5.814361734521901e-05
TNFRSF14-AS1,4.301689,1.0284067,1.6950099425041007e-05,5.847723536149044e-05
TRMT9B,4.3015966,-0.044183295,1.6957179254922453e-05,5.849566895373802e-05
BMX,4.3013196,1.6352127,1.6978391667085506e-05,5.856284568671521e-05
IL12RB2,4.3008523,0.83491814,1.701424266917748e-05,5.868049575908621e-05
ESCO1,4.2973237,0.088204585,1.7287264940265933e-05,5.960381387225276e-05
AC136475.3,4.2954817,1.0820177,1.7431443956680388e-05,6.009476922711452e-05
AC092301.1,4.2929277,0.9657905,1.7633247379662733e-05,6.077804320935327e-05
TSTA3,4.2921114,0.39253172,1.7698219105198038e-05,6.0989504389326816e-05
GPR176,4.2916923,0.56237984,1.7731650060956402e-05,6.109845906425918e-05
ARHGAP4,4.2915583,0.45900407,1.7742366172919945e-05,6.112913026148625e-05
AL354740.1,4.2885594,0.2833931,1.7983582831067087e-05,6.194120430678e-05
PQBP1,4.287642,0.3031709,1.8057992541267464e-05,6.219113545756346e-05
MTM1,4.2873225,0.11456248,1.8083948281756683e-05,6.227415867765348e-05
FGF9,4.2869225,0.31777033,1.811653653123246e-05,6.23672509653487e-05
LINC00623,4.285632,0.33154252,1.822201561156059e-05,6.271754852121233e-05
AC010255.1,4.2851524,1.3856691,1.8261401636805526e-05,6.284668743546375e-05
DCPS,4.28392,0.2527714,1.836292745212788e-05,6.318317728497e-05
ZNF233,4.2822466,0.9110601,1.8501566568595114e-05,6.364720306030239e-05
STX10,4.2814193,0.32442993,1.8570500868111546e-05,6.387129686916502e-05
TMEM254,4.277071,0.2990193,1.8936861325854115e-05,6.510476300677945e-05
ASB16-AS1,4.2767177,0.313401,1.8966919330203047e-05,6.520144691568678e-05
LINC02259,4.275704,1.2315924,1.9053421682843373e-05,6.548544378791127e-05
AL512353.1,4.2727003,1.0544384,1.9312014165467706e-05,6.636066732516662e-05
ATP7B,4.2700057,0.30976966,1.954680490979964e-05,6.714691310268958e-05
PTPN6,4.267548,0.23032095,1.976332275028479e-05,6.78560893858402e-05
SLC35C2,4.265102,0.22183505,1.9981087325804073e-05,6.858978631346645e-05
LMO3,4.26383,1.6499157,2.0095210162288193e-05,6.896748203446006e-05
AF129075.3,4.262364,1.2594903,2.02275483340926e-05,6.941459836871188e-05
ZNF146,4.2622952,0.09332456,2.0233777554007872e-05,6.942890134210404e-05
HACL1,4.2618556,0.18053955,2.0273621859744617e-05,6.95514495294274e-05
CCSER2,4.258989,0.06471422,2.053538574287911e-05,7.04207760732696e-05
MDH1,4.258136,0.16255935,2.0613881485718898e-05,7.067556557430618e-05
VNN1,4.2570324,0.25476724,2.071583205392125e-05,7.101065084878643e-05
HOXB-AS1,4.256754,0.49021894,2.0741660762746575e-05,7.109195256037756e-05
BAIAP2L2,4.255211,0.3118486,2.0885218680837606e-05,7.156943082795525e-05
AL355001.2,4.255004,0.95175683,2.090455261835881e-05,7.162839687604898e-05
ZNF681,4.2536016,0.42830855,2.1035943679107084e-05,7.207126996233189e-05
HIST1H1D,4.252901,0.36678115,2.1101897600340717e-05,7.228988150678154e-05
RGPD2,4.252347,0.94743896,2.1154176862803734e-05,7.245423887461412e-05
RBM27,4.2520146,0.09978479,2.118560358162277e-05,7.255449922076443e-05
SLC7A5,4.2500906,0.7673066,2.136839907011555e-05,7.315820466351208e-05
RCOR3,4.249648,0.06713977,2.1410642015557715e-05,7.329538005569824e-05
EXOSC3,4.248696,0.22456537,2.1501847550792054e-05,7.360012491928638e-05
ARL4C,4.245961,0.41410065,2.17658517919263e-05,7.44584013869248e-05
AL109838.1,4.2437263,0.8786713,2.1983836244376838e-05,7.518119325648296e-05
FP700111.1,4.24284,1.3978944,2.2070915885582538e-05,7.54636675320466e-05
PUS7,4.240701,0.12854378,2.2282259080844466e-05,7.615535772308506e-05
MED4-AS1,4.2405505,1.4780602,2.2297232982158624e-05,7.61988028921537e-05
PIM3,4.23937,0.28987235,2.24147998407342e-05,7.659280594862628e-05
AC009139.2,4.236781,1.3114936,2.267471778690522e-05,7.744953295796995e-05
NLRC3,4.2344394,0.47544226,2.2912276287190903e-05,7.824508667800506e-05
ZNF121,4.2339587,0.18454467,2.296129886907889e-05,7.839302588903613e-05
ITGAM,4.2282395,0.75995445,2.3552683244347846e-05,8.037502300264683e-05
AC116534.1,4.227302,1.5423615,2.365099365046874e-05,8.070233696029662e-05
TMEM156,4.2249303,0.85584205,2.3901450588251064e-05,8.151566005604217e-05
AC092645.2,4.2223053,1.070593,2.4181633186422874e-05,8.24545220677359e-05
AL591895.1,4.220579,0.32701257,2.436755857186258e-05,8.30800797466824e-05
TRAIP,4.218987,0.80554754,2.4540252294129604e-05,8.365193581326519e-05
LINC02340,4.2188883,0.42718205,2.4550968340812653e-05,8.367999551257355e-05
AL138789.1,4.2144327,2.4826365,2.5040668772110052e-05,8.534046398686742e-05
RSPH1,4.2143164,0.4062694,2.505361011553611e-05,8.537593038359847e-05
MERTK,4.2141857,0.2166536,2.506808774872071e-05,8.541662433509469e-05
AL355581.1,4.2141314,0.95635337,2.5074123329962102e-05,8.54285476431098e-05
ANKRD17,4.213677,0.03334747,2.5124640436832515e-05,8.559200355956233e-05
NUP98,4.2078776,0.05521231,2.5778013168258157e-05,8.780008489566906e-05
AL391097.2,4.206111,0.9099322,2.5980275872490947e-05,8.848004569638424e-05
BACH1,4.2044406,0.07211706,2.6172886844898556e-05,8.910898359545873e-05
AL645608.7,4.2041245,1.5303224,2.620949657465802e-05,8.922460719907333e-05
SPDL1,4.203536,0.37786394,2.627772802340423e-05,8.944784591049027e-05
CU638689.4,4.201382,0.45276573,2.652901423271236e-05,9.02849608352246e-05
AC023886.1,4.1999454,2.0939887,2.669795277161586e-05,9.085072188862047e-05
AC005828.1,4.199324,1.0046531,2.6771260716933413e-05,9.109097923706952e-05
MAP4K3-DT,4.195493,0.076576374,2.7227841723680863e-05,9.260710541623941e-05
LY86-AS1,4.195408,1.196031,2.7238107351687417e-05,9.263266678307103e-05
NGLY1,4.194042,0.09907105,2.7402696854960424e-05,9.316694258894988e-05
NARS2,4.1940355,0.08431806,2.7403506330643264e-05,9.316694258894988e-05
AC133550.3,4.193238,0.69813603,2.750007766229441e-05,9.347639679295593e-05
TIMM10,4.1891584,0.5608321,2.799906555976379e-05,9.512452352067419e-05
FSIP1,4.1875706,0.46608093,2.819561160659197e-05,9.576329435648187e-05
TMPRSS2,4.186468,0.57859755,2.8332876530083524e-05,9.62197970645567e-05
CFAP97,4.186425,0.14026387,2.833820075933846e-05,9.622817602339329e-05
CCDC137,4.186365,0.26700458,2.8345723152348066e-05,9.624401685659149e-05
BBS1,4.1861086,0.1744097,2.8377780256569204e-05,9.6343150347925e-05
FAM111A-DT,4.185757,0.6836766,2.842168608545293e-05,9.648248646746882e-05
MGAT4A,4.1856966,0.21783467,2.8429265470559017e-05,9.649849033350487e-05
VIRMA,4.1853633,0.11466421,2.8471016427530068e-05,9.663046909633895e-05
WDR5,4.184535,0.2504759,2.8575059331089107e-05,9.697381847755599e-05
TBP,4.1786666,0.23416127,2.9322324228184985e-05,9.944965508546236e-05
RARS2,4.178307,0.055815145,2.9368704934705577e-05,9.958690421934493e-05
CDKN2A,4.1771755,0.3915699,2.9515115180138533e-05,0.00010007329469472782
CPLX2,4.177039,1.2821755,2.9532791550701227e-05,0.00010011307216291453
JMJD6,4.176026,0.37867403,2.96646005656732e-05,0.00010054977118375814
CCP110,4.175492,0.19080736,2.973428231698101e-05,0.00010077581978270824
AADAT,4.1739492,0.24338204,2.9936437736338333e-05,0.00010145075921474471
PFAS,4.1708775,0.37989447,3.034287754804463e-05,0.00010278676471620631
AL157931.1,4.1706204,0.17350939,3.0377167084557108e-05,0.00010289257258065694
FBXW9,4.1690054,0.69986194,3.059317914128811e-05,0.00010361382200471253
PTK2B,4.167977,0.26165286,3.0731531833957964e-05,0.00010407193396655661
AC007390.2,4.167569,0.52459383,3.078653803095149e-05,0.00010424773036679483
C1orf147,4.1674786,1.4447176,3.079874704978253e-05,0.00010427858847313782
ZNF671,4.1664133,0.72956556,3.094292774644646e-05,0.00010474569772420197
MED8,4.165685,0.3513704,3.1041864779026495e-05,0.00010507005220451919
LCTL,4.16563,1.6982025,3.1049442681995336e-05,0.00010508514152079652
AC011773.3,4.1626334,1.5743977,3.145979314709317e-05,0.00010643117243676095
STPG1,4.1624613,0.29800594,3.1483535445475654e-05,0.00010650079751677322
HEATR4,4.1581445,0.49497306,3.208433514706601e-05,0.00010848956695346625
NRL,4.1579266,0.5278947,3.211491138152243e-05,0.00010857115779910054
SRGN,4.1578417,0.2845741,3.212684025245528e-05,0.0001086005854459252
HES6,4.1483126,0.774064,3.3493509122495945e-05,0.0001131522943093188
AC009141.1,4.147012,1.8242517,3.368417235835e-05,0.00011378500585437214
TRAF1,4.1411066,0.65387434,3.456340626944272e-05,0.00011664976452578854
AC009309.1,4.1375837,1.925813,3.509821739887644e-05,0.00011844285727171189
SULT1E1,4.136882,3.1120136,3.520571351965319e-05,0.00011879371296022428
SNRNP40,4.136554,0.1743115,3.5256089130091704e-05,0.0001189398631890774
GON7,4.1352277,0.454011,3.546028602256391e-05,0.00011960478207610631
RPL10A,4.134732,0.06502025,3.5536978761240106e-05,0.00011985145875999691
AL139286.3,4.1339455,1.4652448,3.565881777907713e-05,0.00012023829216486895
AC020661.2,4.133159,2.2572236,3.5781053392307375e-05,0.00012062630771291131
ZKSCAN4,4.1302667,0.49214244,3.623424669944789e-05,0.00012208028801535456
LINC01094,4.1302447,0.88402414,3.623771508751009e-05,0.00012208028801535456
AP000892.1,4.1288624,0.67092687,3.64562231478738e-05,0.0001227795728493836
AC007750.1,4.1283712,1.6839335,3.6534230121499865e-05,0.00012302998789765632
AL022322.2,4.1206713,0.9538506,3.7776981437712315e-05,0.0001271260154645845
TOE1,4.1193075,0.5995841,3.800124554121511e-05,0.0001278679273046161
SHQ1,4.116644,0.1349739,3.844289839408904e-05,0.00012930234708505165
TUBGCP3,4.1140656,0.11053276,3.8875119006730377e-05,0.00013073000782594772
MYL12B,4.1105013,0.06651636,3.94801362873063e-05,0.0001327380665231634
RECQL4,4.109282,0.78997266,3.968910249163007e-05,0.00013341400699831178
PPP1R13L,4.1084294,0.33641842,3.9835880849203514e-05,0.00013388067638823317
LTC4S,4.1083074,1.0774789,3.985693835399203e-05,0.00013393808217491363
WFDC8,4.1079063,2.0303833,3.992622532069229e-05,0.00013415753404345148
AL445685.1,4.1064663,1.3120707,4.01758343146399e-05,0.00013498278816814974
TTC28-AS1,4.103337,0.12512575,4.072333270344872e-05,0.00013680862678212247
NEO1,4.102135,0.08662654,4.0935456122104395e-05,0.0001375075329714491
AL365214.2,4.1017714,0.8040244,4.099990772501292e-05,0.00013771030035838504
